datetime;timestamp;humidity;pressure;pump_time;soil_moisture;temperature;soil_moisture_roll;soil_moisture_lag1;soil_moisture_lag2;soil_moisture_lag3;soil_diff;hour_sin;hour_cos;partial_pressure;saturated_pressure;VPD
2026-08-04 00:52:48;839112407;43.24;1004.55;0.0;160.45;26.61;158.699375;161.97;159.95;159.7;-1.5200000000000102;0.224951054343865;0.9743700647852352;1514.267808864299;3502.0069585205806;1.9877391496562815
2026-08-04 01:07:48;839113307;44.27;1004.72;0.0;161.71;26.82;158.96375;160.45;161.97;159.95;1.2600000000000193;0.28819626813408933;0.9575713608048144;1569.6244233891653;3545.5713200568443;1.975946896667679
2026-08-04 01:22:48;839114207;44.52;1004.85;0.0;160.95;26.85;159.180625;161.71;160.45;161.97;-0.7600000000000193;0.35020738125946743;0.9366721892483976;1581.27662218709;3551.8342816421605;1.9705576594550704
2026-08-04 01:37:48;839115107;45.32;1004.38;0.0;162.48;26.73;159.4475;160.95;161.71;160.45;1.5300000000000011;0.4107188526134773;0.9117620435770886;1598.364191764727;3526.8406702663874;1.9284764785016606
2026-08-04 01:52:48;839116007;45.91;1003.78;0.0;160.95;26.59;159.72562499999998;162.48;160.95;161.71;-1.5300000000000011;0.4694715627858908;0.882947592858927;1605.8743484233553;3497.8748604298744;1.892000512006519
2026-08-04 02:07:48;839116907;46.35;1003.81;0.0;161.21;26.5;159.95874999999998;160.95;162.48;160.95;0.2600000000000193;0.5262139236518696;0.8503522249955628;1612.6870032909326;3479.3678603903613;1.8666808570994287
2026-08-04 02:22:48;839117807;47.28;1003.75;0.0;162.74;26.39;160.256875;161.21;160.95;162.48;1.5300000000000011;0.5807029557109398;0.8141155183563192;1634.4049362918777;3456.863232427829;1.8224582961359514
2026-08-04 02:37:48;839118707;47.91;1003.64;0.0;160.95;26.33;160.44312499999998;162.74;161.21;160.95;-1.7900000000000205;0.632705328562516;0.7743926440821856;1650.3274077472654;3444.6408009752986;1.7943133932280333
2026-08-04 02:52:48;839119607;48.42;1003.65;0.0;161.21;26.28;160.630625;160.95;162.74;161.21;0.2600000000000193;0.6819983600624985;0.7313537016191706;1662.9777579568743;3434.4852498076707;1.7715074918507965
2026-08-04 03:07:48;839120507;49.14;1003.73;0.0;159.95;26.16;160.739375;161.21;160.95;162.74;-1.2600000000000193;0.7283709698824002;0.6851829903263592;1675.7815885860073;3410.2189429914674;1.73443735440546
2026-08-04 03:22:48;839121407;49.78;1004.01;0.0;159.95;25.99;160.848125;159.95;161.21;160.95;0.0;0.7716245833877199;0.6360782202777641;1680.62224021516;3376.0993174269984;1.6954770772118384
2026-08-04 03:37:48;839122307;50.27;1004.26;0.0;160.95;25.96;160.97312499999998;159.95;159.95;161.21;1.0;0.8115739819650123;0.5842496656374344;1694.1548822969364;3370.1111643066165;1.67595628200968
2026-08-04 03:52:48;839123207;51.44;1004.38;0.0;161.46;25.88;161.03625;160.95;159.95;159.95;0.5100000000000193;0.8480480961564258;0.5299192642332051;1725.3916054467695;3354.182747758106;1.6287911423113364
2026-08-04 04:07:48;839124107;54.94;1004.28;0.0;161.46;25.77;161.14625;161.46;160.95;159.95;0.0;0.8808907382053854;0.4733196671848436;1830.8128020978302;3332.3858793189484;1.5015730772211182
2026-08-04 04:22:48;839125007;56.5;1003.88;0.0;162.22;25.6;161.28812499999998;161.46;161.46;160.95;0.7599999999999909;0.9099612708765432;0.41469324265623914;1863.9013943886541;3298.940521041866;1.4350391266532116
