timestamp,datetime,humidity,pressure,pump_time,soil_moisture,temperature
839106107,2026-08-03 23:01:47,38.13,1002.73,0.00,158.21,27.83
839107007,2026-08-03 23:16:47,37.38,1002.74,0.00,158.21,27.64
839107907,2026-08-03 23:31:47,36.73,1002.71,0.00,158.95,27.54
839108807,2026-08-03 23:46:47,37.06,1002.96,0.00,160.45,27.47
839109707,2026-08-04 00:01:47,37.32,1003.04,0.00,159.70,27.35
839110607,2026-08-04 00:16:47,38.62,1003.68,0.00,159.95,26.99
839111507,2026-08-04 00:31:47,39.86,1004.30,0.00,161.97,26.76
839112407,2026-08-04 00:46:47,43.24,1004.55,0.00,160.45,26.61
839113307,2026-08-04 01:01:47,44.27,1004.72,0.00,161.71,26.82
839114207,2026-08-04 01:16:47,44.52,1004.85,0.00,160.95,26.85
839115107,2026-08-04 01:31:47,45.32,1004.38,0.00,162.48,26.73
839116007,2026-08-04 01:46:47,45.91,1003.78,0.00,160.95,26.59
839116907,2026-08-04 02:01:47,46.35,1003.81,0.00,161.21,26.50
839117807,2026-08-04 02:16:47,47.28,1003.75,0.00,162.74,26.39
839118707,2026-08-04 02:31:47,47.91,1003.64,0.00,160.95,26.33
839119607,2026-08-04 02:46:47,48.42,1003.65,0.00,161.21,26.28
839120507,2026-08-04 03:01:47,49.14,1003.73,0.00,159.95,26.16
839121407,2026-08-04 03:16:47,49.78,1004.01,0.00,159.95,25.99
839122307,2026-08-04 03:31:47,50.27,1004.26,0.00,160.95,25.96
839123207,2026-08-04 03:46:47,51.44,1004.38,0.00,161.46,25.88
839124107,2026-08-04 04:01:47,54.94,1004.28,0.00,161.46,25.77
839125007,2026-08-04 04:16:47,56.50,1003.88,0.00,162.22,25.60
839125907,2026-08-04 04:31:47,57.96,1003.99,0.00,161.97,25.36
839126807,2026-08-04 04:46:47,58.29,1004.05,0.00,162.74,25.28
839127707,2026-08-04 05:01:47,59.21,1004.06,0.00,161.97,25.07
839128607,2026-08-04 05:16:47,59.99,1004.08,0.00,161.97,24.88
839129507,2026-08-04 05:31:47,60.06,1004.33,0.00,162.22,24.78
839130407,2026-08-04 05:46:47,61.13,1004.48,0.00,162.48,24.70
839131307,2026-08-04 06:01:47,61.68,1004.68,0.00,162.74,24.61
839132207,2026-08-04 06:16:47,61.71,1004.79,0.00,162.22,24.59
839133107,2026-08-04 06:31:47,62.19,1004.65,0.00,162.74,24.40
839134007,2026-08-04 06:46:47,63.84,1004.65,0.00,162.74,23.81
839134907,2026-08-04 07:01:47,63.58,1004.58,0.00,163.77,23.92
839135807,2026-08-04 07:16:47,63.31,1004.66,0.00,163.25,23.99
839136707,2026-08-04 07:31:47,62.71,1004.65,0.00,166.38,24.17
839137607,2026-08-04 07:46:47,62.46,1004.70,0.00,162.74,24.19
839138507,2026-08-04 08:01:47,62.81,1004.66,0.00,164.03,24.27
839139407,2026-08-04 08:16:47,63.52,1004.70,0.00,163.25,24.19
839140307,2026-08-04 08:31:47,63.41,1004.68,0.00,163.51,24.25
839141207,2026-08-04 08:46:47,62.57,1004.65,0.00,162.74,24.52
839142107,2026-08-04 09:01:47,62.04,1004.59,0.00,162.74,24.69
839143007,2026-08-04 09:16:47,61.90,1004.62,0.00,165.59,24.89
839143907,2026-08-04 09:31:47,59.58,1004.61,0.00,161.46,25.27
839144807,2026-08-04 09:46:47,59.36,1004.78,0.00,162.48,25.61
839145707,2026-08-04 10:01:47,58.85,1004.91,0.00,161.46,25.77
839146607,2026-08-04 10:16:47,57.80,1004.95,0.00,160.20,26.17
839147507,2026-08-04 10:31:47,54.40,1005.10,0.00,160.95,26.89
839148407,2026-08-04 10:46:47,53.26,1005.06,0.00,159.45,27.12
839149307,2026-08-04 11:01:47,52.78,1005.09,0.00,158.21,27.35
839150207,2026-08-04 11:16:47,50.93,1005.25,0.00,157.97,27.78
839151107,2026-08-04 11:31:47,49.88,1005.17,0.00,158.71,28.39
839152007,2026-08-04 11:46:47,47.06,1005.19,0.00,156.99,29.01
839152907,2026-08-04 12:01:47,41.01,1005.14,0.00,156.26,31.82
839153807,2026-08-04 12:16:47,39.43,1005.17,0.00,154.82,31.84
839154707,2026-08-04 12:31:47,41.77,1005.14,0.00,158.95,30.98
839155607,2026-08-04 12:46:47,42.14,1004.83,0.00,157.72,31.06
839156507,2026-08-04 13:01:47,41.92,1004.76,0.00,157.72,31.44
839157407,2026-08-04 13:16:47,39.27,1004.79,0.00,154.82,31.64
839158307,2026-08-04 13:31:47,37.29,1004.75,0.00,155.54,31.68
839159207,2026-08-04 13:46:47,36.73,1004.67,0.00,151.78,31.89
839160107,2026-08-04 14:01:47,37.41,1004.56,0.00,150.86,31.77
839161007,2026-08-04 14:16:47,35.99,1004.59,0.00,150.86,32.12
839161907,2026-08-04 14:31:47,34.30,1004.47,0.00,150.17,32.21
839162807,2026-08-04 14:46:47,34.53,1004.42,0.00,148.60,32.49
839163707,2026-08-04 15:01:47,34.52,1004.44,0.00,149.05,32.64
839164607,2026-08-04 15:16:47,35.79,1004.46,0.00,150.86,32.23
839165507,2026-08-04 15:31:47,35.51,1004.53,0.00,153.17,31.98
839166407,2026-08-04 15:46:47,35.37,1004.46,0.00,151.32,32.02
839167307,2026-08-04 16:01:47,36.44,1004.33,0.00,151.78,31.66
839168207,2026-08-04 16:16:47,36.85,1004.29,0.00,153.17,31.18
839169107,2026-08-04 16:31:47,37.62,1004.32,0.00,151.78,31.02
839170007,2026-08-04 16:46:47,38.39,1004.32,0.00,153.41,30.92
839170907,2026-08-04 17:01:47,37.98,1004.29,2.00,114.30,30.77
839171807,2026-08-04 17:16:47,38.33,1004.34,0.00,133.17,30.68
839172707,2026-08-04 17:31:47,38.67,1004.42,0.00,132.80,30.58
839173607,2026-08-04 17:46:47,37.61,1004.29,0.00,132.25,30.39
839174507,2026-08-04 18:01:47,36.34,1004.33,0.00,133.17,30.28
839175407,2026-08-04 18:16:47,37.99,1004.16,0.00,132.43,30.24
839176307,2026-08-04 18:31:47,39.07,1004.18,0.00,132.43,30.09
839177207,2026-08-04 18:46:47,40.01,1004.18,0.00,131.89,29.99
839178107,2026-08-04 19:01:47,40.79,1004.27,0.00,131.71,29.94
839179007,2026-08-04 19:16:47,40.56,1004.35,0.00,131.71,29.78
839179907,2026-08-04 19:31:47,41.21,1004.28,0.00,133.53,29.64
839180807,2026-08-04 19:46:47,41.92,1004.39,0.00,133.17,29.51
839181707,2026-08-04 20:01:47,42.32,1004.41,0.00,133.90,29.32
839182607,2026-08-04 20:16:47,42.56,1004.39,0.00,133.17,29.15
839183507,2026-08-04 20:31:47,43.05,1004.31,0.00,133.90,29.01
839184407,2026-08-04 20:46:47,43.84,1004.42,0.00,132.62,28.83
839185307,2026-08-04 21:01:47,45.05,1004.48,0.00,133.90,28.65
839186207,2026-08-04 21:16:47,46.33,1004.59,0.00,133.35,28.39
839187107,2026-08-04 21:31:47,47.16,1004.59,0.00,133.35,28.21
839188007,2026-08-04 21:46:47,47.15,1004.68,0.00,133.17,28.11
839188907,2026-08-04 22:01:47,48.14,1004.87,0.00,134.46,27.97
839189807,2026-08-04 22:16:47,47.59,1004.85,0.00,133.90,27.87
839190707,2026-08-04 22:31:47,47.49,1005.08,0.00,134.46,27.83
839191607,2026-08-04 22:46:47,48.20,1005.34,0.00,134.65,27.68
839192507,2026-08-04 23:01:47,56.53,1005.99,0.00,134.46,26.73
839193407,2026-08-04 23:16:47,60.18,1005.83,0.00,129.59,26.24
839194307,2026-08-04 23:31:47,62.00,1005.85,0.00,129.24,25.95
839195207,2026-08-04 23:46:47,64.19,1006.17,0.00,131.17,25.39
839196107,2026-08-05 00:01:47,64.12,1006.11,0.00,130.46,25.07
839197007,2026-08-05 00:16:47,63.96,1006.03,0.00,129.24,25.27
839197907,2026-08-05 00:31:47,64.28,1006.44,0.00,128.55,25.18
839198807,2026-08-05 00:46:47,64.74,1006.43,0.00,132.43,25.18
839199707,2026-08-05 01:01:47,63.05,1006.12,0.00,133.53,25.36
839200607,2026-08-05 01:16:47,64.99,1006.12,0.00,129.07,25.29
839201507,2026-08-05 01:31:47,66.08,1006.12,0.00,128.89,25.03
839202407,2026-08-05 01:46:47,67.11,1006.26,0.00,127.87,24.67
839203307,2026-08-05 02:01:47,68.09,1006.19,0.00,130.29,24.35
839204207,2026-08-05 02:16:47,68.54,1006.19,0.00,132.62,24.14
839205107,2026-08-05 02:31:47,69.12,1006.19,0.00,133.53,23.98
839206007,2026-08-05 02:46:47,68.55,1006.07,0.00,131.17,23.76
839206907,2026-08-05 03:01:47,68.39,1005.92,0.00,125.71,23.74
839207807,2026-08-05 03:16:47,68.58,1005.85,0.00,128.21,23.73
839208707,2026-08-05 03:31:47,69.24,1005.95,0.00,128.55,23.53
839209607,2026-08-05 03:46:47,69.66,1005.96,0.00,127.53,23.44
839210507,2026-08-05 04:01:47,69.92,1005.96,0.00,127.87,23.35
839211407,2026-08-05 04:16:47,70.33,1006.00,0.00,128.89,23.22
839212307,2026-08-05 04:31:47,70.54,1006.03,0.00,133.17,23.17
839213207,2026-08-05 04:46:47,70.54,1005.87,0.00,130.29,23.10
839214107,2026-08-05 05:01:47,70.32,1005.79,0.00,131.17,23.12
839215007,2026-08-05 05:16:47,70.50,1005.73,0.00,132.07,23.07
839215907,2026-08-05 05:31:47,71.15,1005.84,0.00,130.46,22.98
839216807,2026-08-05 05:46:47,71.24,1005.88,0.00,132.43,22.89
839217707,2026-08-05 06:01:47,71.39,1005.96,0.00,132.80,22.77
839218607,2026-08-05 06:16:47,71.60,1006.00,0.00,128.21,22.73
839219507,2026-08-05 06:31:47,71.55,1006.05,0.00,147.05,22.74
839220407,2026-08-05 06:46:47,72.21,1006.16,0.00,125.22,22.69
839221307,2026-08-05 07:01:47,71.82,1006.25,0.00,145.53,22.80
839222207,2026-08-05 07:16:47,72.43,1006.33,0.00,148.60,22.74
839223107,2026-08-05 07:31:47,72.49,1006.45,0.00,147.93,22.80
839224007,2026-08-05 07:46:47,74.37,1006.72,0.00,147.93,22.48
839224907,2026-08-05 08:01:47,75.25,1006.90,0.00,147.49,22.40
839225807,2026-08-05 08:16:47,75.42,1006.99,0.00,141.74,22.34
839226707,2026-08-05 08:31:47,74.17,1006.97,0.00,140.71,22.67
839227607,2026-08-05 08:46:47,70.52,1006.87,0.00,140.92,23.08
839228507,2026-08-05 09:01:47,66.71,1007.02,0.00,141.12,23.83
839229407,2026-08-05 09:16:47,64.35,1007.04,0.00,139.30,24.29
839230307,2026-08-05 09:31:47,62.67,1007.10,0.00,139.50,24.43
839231207,2026-08-05 09:46:47,62.61,1007.24,0.00,63.99,24.24
839232107,2026-08-05 10:01:47,60.96,1007.26,0.00,126.20,24.56
839233007,2026-08-05 10:16:47,59.39,1007.21,0.00,126.86,24.93
839233907,2026-08-05 10:31:47,55.49,1007.22,0.00,125.87,25.60
839234807,2026-08-05 10:46:47,54.96,1007.21,0.00,126.03,26.28
839235707,2026-08-05 11:01:47,51.06,1007.21,0.00,126.03,26.59
839236607,2026-08-05 11:16:47,51.50,1007.36,0.00,126.20,26.21
839237507,2026-08-05 11:31:47,52.38,1007.54,0.00,126.03,25.98
839238407,2026-08-05 11:46:47,52.59,1007.33,0.00,126.03,26.12
839239307,2026-08-05 12:01:47,44.47,1007.31,0.00,125.22,29.81
839240207,2026-08-05 12:16:47,43.39,1007.22,0.00,124.89,29.27
